Address,Amenities,Neighborhood,NeighborhoodLink,PropertyId,PropertyName,PropertyUrl,ReviewScore,VerifiedListing,is_single_unit
7039 Charmant Dr,"['24-Hour Fitness Center', 'Dishwasher', 'Luxor One Package Locker System', 'Patio or Balcony', 'Sparkling Outdoor Swimming Pool and Lounge Area', 'Additional Storage', 'Pet-Friendly Community', 'Stainless Steel Appliances', 'Zen Spots', 'Business Center', 'Ceiling Fans', 'Controlled Access Parking Garage', 'Built-In Poolside BBQ Station', 'Spacious Kitchen', 'Beautifully Landscaped', 'Vaulted Ceiling*', 'Walk-In Closets Primary Bath', 'Bicycle and Surfboard Storage Room', 'Luxury Clubhouse', 'Plank Flooring', 'Smoke Free Community', 'Central Heat', 'Dog Washing Station', 'Electric Vehicle Chargers', 'In-Home Washer & Dryer', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Business Center', 'Clubhouse', 'Fitness Center', 'Spa', 'Pool', 'Grill', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Hardwood Floors', 'Vaulted Ceiling', 'Walk-In Closets', 'Balcony']",University City,https://www.apartments.com/university-city-san-diego-ca/,qkdr1yw,La Jolla Blue,https://www.apartments.com/la-jolla-blue-san-diego-ca/qkdr1yw/,5.0,verified,0
11820 Paseo Lucido,"['Recreation Room', 'Resident lounge', 'Dog park', 'Online resident portal', 'Pet friendly', 'BBQ area', 'Lounge area', 'Parking', 'Night Patrol', 'Wi-Fi', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Business Center', 'Clubhouse', 'Fitness Center', 'Spa', 'Pool', 'Tennis Court', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Double Vanities', 'Fireplace', 'Dishwasher', 'Pantry', 'Vinyl Flooring', 'Views', 'Walk-In Closets', 'Balcony']",Rancho Bernardo,https://www.apartments.com/rancho-bernardo-san-diego-ca/,51v0wsq,Bernardo Crest,https://www.apartments.com/bernardo-crest-san-diego-ca/51v0wsq/,4.9,verified,0
4820 Clairemont Mesa Blvd,"['Lounge', 'Gated', 'Fenced Lot', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Vinyl Flooring', 'Dining Room', 'Double Pane Windows', 'Patio', 'Deck', 'Yard', 'Lawn']",Clairemont,https://www.apartments.com/clairemont-san-diego-ca/,t5y0768,Le Jaime,https://www.apartments.com/le-jaime-san-diego-ca/t5y0768/,4.0,verified,0
5826-5854 Montezuma Rd,"['Granite Countertops', 'Sectional Couches (In Select Units)', 'Pool Tables (In Select Units)', 'Roommate Matching', 'Study Rooms', 'Stainless Steel Appliances', 'WiFi Internet', 'Retail on Ground Level', 'Tanning', 'Controlled Access Building', 'Individual Leases', 'Outdoor Courtyard', 'Extra Large TVs', 'Hot Tub/Spa', 'Parking', 'Controlled Access', 'Maintenance on site', '24 Hour Access', 'Clubhouse', 'Spa', 'Courtyard', 'Washer/Dryer', 'Furnished']",College West,https://www.apartments.com/college-west-san-diego-ca/,z52crrw,Topaz,https://www.apartments.com/topaz-san-diego-ca/z52crrw/,0,verified,0
13030 Rancho Penasquitos Blvd,"['Close to shopping, restaurants and freeways', 'Near public transportation', 'Spa/hot tub & Swimming pool heated year round', 'Trails near by; hiking, biking & jogging', 'Package Service', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Recycling', 'Online Services', 'Spa', 'Pool', 'Walking/Biking Trails', 'Sundeck', 'Picnic Area', 'Zen Garden', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Security System', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Pantry', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Office', 'Linen Closet', 'Window Coverings', 'Balcony', 'Patio', 'Yard', 'Garden']",Rancho Penasquitos,https://www.apartments.com/rancho-penasquitos-san-diego-ca/,wbzymkh,Rancho Villas,https://www.apartments.com/rancho-villas-san-diego-ca/wbzymkh/,5.0,verified,0
1450 Market St,"['Pet friendly', 'Pet-washing station', 'Dog park', 'Parking', 'BBQ area', 'Bike storage', 'Outdoor firepit', 'EV charging stations', 'Rooftop terrace', 'Storage Units', 'Resident lounge', 'Online resident portal', 'Wi-Fi', 'Controlled Access', 'Maintenance on site', 'Elevator', 'Clubhouse', 'Fitness Center', 'Spa', 'Pool', 'Sundeck', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Security System', 'Double Vanities', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Quartz Countertops', 'High Ceilings', 'Views', 'Walk-In Closets', 'Balcony']",East Village,https://www.apartments.com/east-village-san-diego-ca/,3z19kme,Form 15,https://www.apartments.com/form-15-san-diego-ca/3z19kme/,5.0,verified,0
2650-2654 B St,[],Golden Hill,https://www.apartments.com/golden-hill-san-diego-ca/,lz70wsg,2650-2654 B St,https://www.apartments.com/2650-2654-b-st-san-diego-ca/lz70wsg/,0,verified,0
5550 Balboa Arms Dr,"['Bike Racks', 'Courtyard', 'Outdoor Lounge and BBQ Grill Area', 'Vinyl Windows', '24 Hour Laundry Facility', 'Maple Cabinetry', 'Updated Kitchens - Granite or Quartz Countertops', '* Stainless Steel Appliance - Some Homes', '24-hour Laundry Center', 'Private Patios', '1, 2, and 3 Bedroom Apartments For Rent', 'Ceiling Fans and Air Conditioning', 'Large Private Patio', 'Online Work Order, Payments, and Leasing', 'Outdoor Lounge', 'Sparkling Swimming Pool', 'Stainless Steel Appliances*', 'Air Conditioning*', 'Organic Community Fruit Orchard', 'Ceiling Fan', 'Reserved Parking', 'Community Organic Fruit Orchard', 'Gas BBQ', 'Italian Porcelain Tile Floors', 'Pet Friendly Community', 'Resident App', 'Controlled Access', 'Public Transportation', 'Lounge', 'Fitness Center', 'Pool', 'Bicycle Storage', 'Gated', 'Courtyard', 'Grill', 'High Speed Internet Access', 'Air Conditioning', 'Ceiling Fans', 'Smoke Free', 'Disposal', 'Stainless Steel Appliances', 'Oven', 'Refrigerator', 'Carpet', 'Tile Floors', 'Window Coverings', 'Patio']",Clairemont,https://www.apartments.com/clairemont-san-diego-ca/,gdgg4ly,Pacific Sands,https://www.apartments.com/pacific-sands-san-diego-ca/gdgg4ly/,3.9,verified,0
8811 Spectrum Center Blvd,"['Dark Cabinets', 'Gas Fireplace', 'Courtyard view', 'Covered Parking', 'Laundry', 'Range', 'Detached Garage', 'Heat', 'Handicap Assessable', 'Ceiling Fan', 'Spa', 'Washer/Dryer Combo', 'White Cabinets', 'Carports', 'Community Web Site', 'Courtyard', 'Disposal', 'Fire pits', 'Large Closets', 'Large Clubhouse', 'New Hardwood Plank Style Flooring', 'Air Conditioner', 'Full Size Washer/Dryer in Unit', 'Garage Single-Attached', 'Pool view', 'Private Balcony/Patio', 'Signature Upgrade', 'Tandem Garage', 'Walk in closets', 'Garage', 'Park view', 'Plank flooring', 'Pool', 'Package Service', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Recycling', 'Pet Care', 'Business Center', 'Clubhouse', 'Storage Space', 'Fitness Center', 'Spa', 'Pool', 'Playground', 'Gameroom', 'Gated', 'Sundeck', 'Cabana', 'Courtyard', 'Grill', 'Picnic Area', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Storage Space', 'Tub/Shower', 'Fireplace', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Carpet', 'Dining Room', 'Crown Molding', 'Views', 'Walk-In Closets', 'Linen Closet', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio']",Kearny Mesa,https://www.apartments.com/kearny-mesa-san-diego-ca/,71cfmqz,Avion At Spectrum,https://www.apartments.com/avion-at-spectrum-san-diego-ca/71cfmqz/,5.0,verified,0
1919 Pacific Hwy,"['Cable Ready', 'Under Cabinetry Lighting', 'Yoga', 'Electronic Thermostat', 'Disposal', 'Efficient Appliances', 'Night Patrol', 'Bike & Board Storage', 'Parlor', 'Rift Embossed Flooring', 'Walk In Showers', 'Washer/Dryer', 'EV Charging Stations', 'Modern Hardware and Finishes', 'Open Plan Concept for Living and Dining Areas', 'Parking Garage', 'Pure White Countertops', 'Quartz Countertops', 'Refrigerator', 'Air Conditioner', 'Silver Sand Teak Cabinets', 'Sky & Bay Terrace', 'Velvet Taupe Backsplash', 'Gas Range', 'Large Closets', 'Microwave', 'Patio/Balcony', 'Stainless Steel Appliances', 'BBQ/Picnic Area', 'Courtyard', 'Dishwasher', 'Pewter Oak Flooring', 'Studio Teak Cabinet Finishes', 'View', 'Package Service', 'Maintenance on site', 'Property Manager on Site', 'Elevator', 'Business Center', 'Clubhouse', 'Fitness Center', 'Pool', 'Gated', 'Courtyard', 'Picnic Area', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Microwave', 'Range', 'Refrigerator', 'Vinyl Flooring', 'Views', 'Walk-In Closets', 'Linen Closet', 'Double Pane Windows', 'Large Bedrooms', 'Balcony', 'Patio']",Harborview,https://www.apartments.com/harborview-san-diego-ca/,hh8dgy3,Valentina,https://www.apartments.com/valentina-san-diego-ca/hh8dgy3/,5.0,verified,0
4275 Mission Bay Dr,"['Smoke Free Living', 'Community-Wide WiFi', 'Wi-Fi', '24 Hour Access', 'On-Site Retail', 'Pet Washing Station', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Storage Space', 'Fitness Center', 'Spa', 'Pool', 'Bicycle Storage', 'Walking/Biking Trails', 'Sundeck', 'Grill', 'Picnic Area', 'Waterfront', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Stainless Steel Appliances', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Hardwood Floors', 'Built-In Bookshelves', 'Vaulted Ceiling', 'Walk-In Closets', 'Wet Bar', 'Balcony', 'Patio']",San Diego,https://www.apartments.com/san-diego-ca/,kzbrk3c,Mara Pacific Beach,https://www.apartments.com/mara-pacific-beach-san-diego-ca/kzbrk3c/,4.8,verified,0
2125 Westinghouse St,"['Easy Freeway Access', 'Public Transportation Nearby', 'Stainless Steel Appliances*', 'QUARTZ', 'Quartz Countertops', '6 Different Floor Plans', 'New Cabinets', 'Library', 'Blinds', 'Near College', 'Spa', 'Balconies/Patios with Storage', 'Shopping Malls', '7 Laundry Rooms', 'BBQ/Picnic Area', 'Beautifully Landscaped', 'Controlled Access/Gated', 'Near Military Base', 'Window seats', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Elevator', 'Spa', 'Picnic Area', 'Ceiling Fans', 'Dishwasher']",Linda Vista,https://www.apartments.com/linda-vista-san-diego-ca/,2zf9ft9,Hills at Fashion Valley,https://www.apartments.com/hills-at-fashion-valley-san-diego-ca/2zf9ft9/,4.0,verified,0
5360 Marengo Ave,"['Spacious Interiors', 'Laundry Facility', 'Close to Shopping and Dining', 'Lush Landscaping', 'Assigned Parking', 'Sparkling Pool', 'Fully Equipped Kitchens', 'Minutes to SDSU', '1 and 2 Bedroom Floorplans', 'Some Private Patios', 'Visit us at: www.patricianaptslm.com', 'Central Air and Heat & Ceiling Fans', 'Laundry Facilities', 'Public Transportation', 'Pool', 'Courtyard', 'Grill', 'High Speed Internet Access', 'Air Conditioning', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Dishwasher', 'Disposal', 'Range', 'Refrigerator', 'Carpet', 'Views', 'Window Coverings', 'Balcony']",East County,https://www.apartments.com/east-county-la-mesa-ca/,1kpg0v6,Patrician Apartments,https://www.apartments.com/patrician-apartments-la-mesa-ca/1kpg0v6/,4.0,verified,0
3502 Angelucci St,"['Accent Wall', 'Carpet and Vinyl Throughout', 'Vertical Blinds', 'Close to Colleges', 'Fire Pit', 'Off Street Parking', 'Decor Features', 'Full Size Refrigerator&Stove', 'Full Sized Refrigerator and Stove', 'Stainless AppliancesSome Units', 'Breakfast bar', 'FL-P1--2B', 'Package Lockers', 'BBQ Area', 'Contemporary Interiors', 'Extra Storage on Patio/Balcony', 'Access To Transportation', 'Assigned Parking', 'Dedicated Maintenance', 'On-Site Laundry', 'Laundry Facilities', 'Elevator', 'Spa', 'Pool', 'High Speed Internet Access', 'Ceiling Fans', 'Smoke Free', 'Dishwasher', 'Walk-In Closets', 'Window Coverings']",Clairemont,https://www.apartments.com/clairemont-san-diego-ca/,5bd20hq,Mar at Mesa,https://www.apartments.com/mar-at-mesa-san-diego-ca/5bd20hq/,4.9,verified,0
309 N Solana Hills Dr,"['In unit washer & dryer', 'Property Manager on Site', '3 panel doors & sliding barn door', 'Individual hot water heaters', 'Lounge with pool table', 'Bottled Water & Coffee Bar', 'Firepit', 'No Carpet In Any Apartment', 'Patio or balcony with sliding glass doors', 'Dining Room', 'Gorgeous Walking Path Throughout Complex', 'Pet Relief Stations W/Waste Bags', 'Beautiful Landscaping', 'Individual air conditioning units', 'Vaulted ceiling', 'BBQ Grills', 'Open floor plans', 'Stainless Steel Appliances', 'WiFi In Gym And Clubhouse/Pool', 'Close To Shopping, Train, And Ocean', 'Complimentary Water Station In Gym', 'Fireplace (Dual Sided) In Clubhouse', 'Gym W/ Free Weights & Cross Fit', 'Newly Renovated', 'Vinyl Plank Flooring', 'Walk-In Closets', 'Package Service', 'Wi-Fi', 'Maintenance on site', 'Property Manager on Site', 'Online Services', 'EV Charging', 'Key Fob Entry', 'Business Center', 'Clubhouse', 'Lounge', 'Multi Use Room', 'Fitness Center', 'Spa', 'Pool', 'Sundeck', 'Cabana', 'Grill', 'Study Lounge', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Tub/Shower', 'Fireplace', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Instant Hot Water', 'Hardwood Floors', 'Vinyl Flooring', 'Dining Room', 'Vaulted Ceiling', 'Skylights', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio', 'Porch', 'Deck']",North Shore Cities,https://www.apartments.com/north-shore-cities-solana-beach-ca/,4fc3w6k,Solana Mar Apartments,https://www.apartments.com/solana-mar-apartments-solana-beach-ca/4fc3w6k/,4.8,verified,0
100 Park Plz,"['Dog Park with Pet Drinking Fountains and Wash Stations', 'Waterfall Islands', 'Courtyards with Outdoor Seating, Grilling Areas and Fire Pits', 'Floor to Ceiling Windows*', 'No Access to 32nd Floor Lounge', 'Six Distinct Residence Types', 'Stainless steel', 'Airbnb Homesharing Program', 'Live/Work Homes Available', 'Other', 'Outdoor Decks with Downtown Skyline and Water Views', 'Remote Controlled Roller Shades*', 'Jenn-Air Stainless Steel Kitchen Appliances*', '32nd Floor Horizon Lounge Access for Select Residences', 'Exclusive Access to the 32nd Floor Horizon Lounge*', 'Furnished Home Options Available', 'Poolside Private Event Space', 'Quartz Countertops and Polished Chrome Fixtures', '24-Hr Package Reception', '40 Bottle Wine Refrigerator*', 'Golf Simulator and Putting Green', 'High Gloss Cabinets*', 'California Room with Lounge Seating, Drink Rails and TVs', 'Package Service', 'Wi-Fi', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Concierge', 'Furnished Units Available', 'On-Site Retail', 'Online Services', 'Pet Washing Station', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Storage Space', 'Conference Rooms', 'Fitness Center', 'Spa', 'Pool', 'Bicycle Storage', 'Putting Greens', 'Gameroom', 'Gated', 'Roof Terrace', 'Sundeck', 'Cabana', 'Courtyard', 'Grill', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Refrigerator', 'Hardwood Floors', 'Vinyl Flooring', 'Dining Room', 'Office', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Furnished', 'Window Coverings', 'Large Bedrooms', 'Balcony', 'Patio', 'Porch', 'Deck', 'Yard']",East Village,https://www.apartments.com/east-village-san-diego-ca/,w6spt3h,Park 12,https://www.apartments.com/park-12-san-diego-ca/w6spt3h/,4.6,verified,0
2155 Kettner Blvd,"['Indoor/Outdoor BBQs & Kitchen', 'Spacious private balconies or patios*', 'ZINQUE', 'Sky Lounge W/Cabanas', 'USB charging outlets', 'Bike Kitchen & Storage', 'Bun & Patti', 'F45 Fitness', 'Full-size Energy Star washer & gas dryer', 'Sky Lounge', 'BOBBOI', 'Designer Lighting', 'Hardwood Style Flooring', 'Large closets*', 'EV Charging Stations', 'Retail & Dining Concepts', 'Underground bike storage area', 'Urban Layouts', 'Expansive Windows', 'Large view, dual-pane energy-efficient windows', 'Pet Spa Station', 'Club Room W/Billiard', 'Community Dining', 'Club Room', 'Generous Closets', 'Main Lobby', 'Modern Kitchens', 'Studio, one, two and three-bedroom floor plans', 'Waterfront views and penthouses*', 'Wood plank style flooring', 'Package Service', 'Wi-Fi', 'Maintenance on site', 'Property Manager on Site', 'Video Patrol', '24 Hour Access', 'On-Site Retail', 'Trash Pickup - Door to Door', 'Renters Insurance Program', 'Online Services', 'Planned Social Activities', 'Pet Washing Station', 'EV Charging', 'Key Fob Entry', 'Elevator', 'Lounge', 'Multi Use Room', 'Storage Space', 'Disposal Chutes', 'Fitness Center', 'Spa', 'Bicycle Storage', 'Gameroom', 'Gated', 'Roof Terrace', 'Sundeck', 'Cabana', 'Grill', 'Waterfront', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower', 'Intercom', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Breakfast Nook', 'Warming Drawer', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Office', 'Views', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio']",Little Italy,https://www.apartments.com/little-italy-san-diego-ca/,r6jkl41,AV8,https://www.apartments.com/av8-san-diego-ca/r6jkl41/,4.1,verified,0
2710 Grand Ave,"['Gas Range', 'Wood-Inspired Plank Flooring', 'Close to Unique Local Dining, Shopping & Cafes', 'Private Balcony or Patio*', 'Subway Tile Backsplash*', 'Pet-Friendly *Restrictions Apply', 'Covered Bicycle Parking', 'Minutes From Pristine Beaches and Outdoor Recreation Areas', 'On-Site Management', 'Built-In Storage', 'Farmhouse Style Sink*', 'On-Site Laundry Care Centers', 'Quartz Countertops*', 'BBQ Grill & Picnic Area', 'Community Fitness Center', 'Disposal', 'Window Coverings', 'Laundry Facilities', 'Maintenance on site', 'Fitness Center', 'Pool', 'Gated', 'Grill', 'Picnic Area', 'Ceiling Fans', 'Views', 'Walk-In Closets']",Pacific Beach,https://www.apartments.com/pacific-beach-ca/,7h3c3ky,Avaz Pacific Beach,https://www.apartments.com/avaz-pacific-beach-san-diego-ca/7h3c3ky/,4.0,verified,0
5420 55th St,"['Limited Garage Parking', 'Stainless steel appliances', 'WiFi Internet', 'Controlled Access Building', 'Study Rooms', 'Individual Leases', 'Granite Countertops', 'Roommate Matching', 'Pool', 'Yoga Studio', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', '24 Hour Access', 'Recycling', 'Online Services', 'Public Transportation', 'Key Fob Entry', 'Lounge', 'Pool', 'Bicycle Storage', 'Walking/Biking Trails', 'Walk To Campus', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower', 'Kitchen', 'Oven', 'Range']",College West,https://www.apartments.com/college-west-san-diego-ca/,45xejvl,College View,https://www.apartments.com/college-view-san-diego-ca/45xejvl/,0,verified,0
5427 Lake Murray Blvd,"['Picnic Area with Barbecue', 'Vertical Blinds', 'Mirrored Closet Doors', 'Two-Tone Paint*', 'Beautiful Landscaping', 'Carpeted Floors', '1st Floor', 'Central Air and Heat', 'Public Parks Nearby', 'Refrigerator', 'Spacious Closets*', 'Washer and Dryer in Unit', 'Ceiling Fans', 'Dishwasher', 'Easy Access to Freeways and Shopping', 'Extra Storage', 'Private Balcony or Patio', '2nd Floor', 'All Electric Kitchen', 'Maintenance on site', 'Public Transportation', 'Business Center', 'Clubhouse', 'Fitness Center', 'Spa', 'Pool', 'Playground', 'Gated', 'Picnic Area', 'Waterfront', 'Washer/Dryer', 'Air Conditioning', 'Ceiling Fans', 'Dishwasher', 'Disposal', 'Kitchen', 'Microwave', 'Refrigerator', 'Walk-In Closets', 'Window Coverings', 'Balcony', 'Patio']",East County,https://www.apartments.com/east-county-la-mesa-ca/,8kdzqc3,Adagio,https://www.apartments.com/adagio-la-mesa-ca/8kdzqc3/,4.5,verified,0
4598 N 39th St,"['Storage Room With Assigned Spaces', 'Laundry Facilities', 'Security System', 'Gated', 'Air Conditioning', 'Heating', 'Smoke Free', 'Disposal', 'Granite Countertops', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Hardwood Floors', 'Tile Floors']",San Diego,https://www.apartments.com/san-diego-ca/,149rgd5,Park Place View Apartments,https://www.apartments.com/park-place-view-apartments-san-diego-ca/149rgd5/,0,verified,0
4013-4021 Logan Ave,"['Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Vinyl Flooring']",Mountain View,https://www.apartments.com/mountain-view-san-diego-ca/,rrcrzg3,4013-4021 Logan Ave,https://www.apartments.com/4013-4021-logan-ave-san-diego-ca/rrcrzg3/,0,verified,0
240 Quintard St,"['Public Transportation', 'Freeway Access', 'Minutes to Freeway and Downtown', 'Professional Onsite Maintenance and Staff', 'Close to schools and shopping', 'On to Bus Line', 'Laundry Facilities', 'Pool', 'Playground', 'Heating', 'Ceiling Fans', 'Storage Space', 'Dishwasher', 'Disposal', 'Kitchen', 'Carpet', 'Window Coverings']",Castle Park,https://www.apartments.com/castle-park-chula-vista-ca/,s2bd9f5,Casa Madrid Apartments,https://www.apartments.com/casa-madrid-apartments-chula-vista-ca/s2bd9f5/,4.0,verified,0
6752-6762 Solita Ave,"['Property Manager on Site', 'EV Charging', 'Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Gas Range', 'Hardwood Floors', 'Linen Closet', 'Yard', 'Lawn']",Rolando,https://www.apartments.com/rolando-san-diego-ca/,60997vr,Renovated Villas w/Private EV Hookup,https://www.apartments.com/renovated-villas-w-private-ev-hookup-san-diego-ca/60997vr/,0,verified,0
2643 W Canyon Ave,"['Refrigerator', 'Spa', 'Air conditioning', 'Fitness center', 'Jogging trail', 'Microwave', 'Resort-style pool', 'Bike trail', 'Clubhouse', 'Pet friendly', 'Playground', 'Smoke and vape free community', 'Ultra-high-speed internet', 'Barbeque grills', 'Central air conditioning & heat', 'Direct access garage', '24hr. emergency maintenance services', 'Balcony', 'iLounge business center', 'Reserved garage parking', 'Business Center', 'Clubhouse', 'Fitness Center', 'Spa', 'Pool', 'Playground', 'High Speed Internet Access', 'Air Conditioning', 'Microwave', 'Refrigerator', 'Balcony']",Serra Mesa,https://www.apartments.com/serra-mesa-san-diego-ca/,b0zl6w8,Arcadia at StoneCrest Village,https://www.apartments.com/arcadia-at-stonecrest-village-san-diego-ca/b0zl6w8/,4.9,verified,0
2507 Northside Dr,"['Balcony', 'Gate directory', 'Microwave', 'Poolside cabanas', 'Barbeque grills', 'iLounge business center', 'Reserved covered parking', 'Central air conditioning & heat', 'Resort-style pool', 'Smoke and vape free community', 'Ultra-high-speed internet', 'Air conditioning', 'Clubhouse', '24-hour parcel locker', 'Access to nearby shopping & dining', 'Direct access garage', 'Gated entry', 'Pet friendly', 'Reserved garage parking', '24hr. emergency maintenance services', 'Centrally located', 'Spa', 'Walkability to train station', 'Fitness center', 'Outdoor fireplace lounge', 'Refrigerator', 'Business Center', 'Clubhouse', 'Fitness Center', 'Spa', 'Pool', 'Gated', 'Air Conditioning', 'Fireplace', 'Microwave', 'Refrigerator', 'Balcony']",Mission Valley,https://www.apartments.com/mission-valley-san-diego-ca/,kb4xn68,Monte Vista Apartment Homes,https://www.apartments.com/monte-vista-apartment-homes-san-diego-ca/kb4xn68/,4.7,verified,0
3910 Chapman St,"['zen garden', 'Zen Zone', 'In-unit laundry', 'pool', 'pool table', 'sun deck', 'fitness center', 'Social Club', 'Outdoor Lounge & BBQ Area', 'Bike Storage', 'Firepits', 'onsite parking', 'Parcel Lockers', 'Smart Acess Control', 'Package Service', 'Wi-Fi', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Trash Pickup - Door to Door', 'Renters Insurance Program', 'Online Services', 'Planned Social Activities', 'Public Transportation', 'Key Fob Entry', 'Clubhouse', 'Lounge', 'Multi Use Room', 'Storage Space', 'Fitness Center', 'Pool', 'Bicycle Storage', 'Gated', 'Roof Terrace', 'Zen Garden', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Storage Space', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Vinyl Flooring', 'Skylights', 'Window Coverings', 'Balcony', 'Patio', 'Deck', 'Garden']",Point Loma Heights,https://www.apartments.com/point-loma-heights-san-diego-ca/,1psqx54,Chapman Place,https://www.apartments.com/chapman-place-san-diego-ca/1psqx54/,0,verified,0
